date,crop,price_pkr,unit,source
2026-04-30,Onion,80.49,1 Kg,pbs_real
2026-05-07,Onion,81.72,1 Kg,pbs_real
2026-05-14,Onion,82.72,1 Kg,pbs_real
2026-05-21,Onion,83.94,1 Kg,pbs_real
2026-06-04,Onion,105.58,1 Kg,pbs_real
2026-06-11,Onion,97.93,1 Kg,pbs_real
2026-06-18,Onion,98.82,1 Kg,pbs_real
2026-07-02,Onion,108.82,1 Kg,pbs_real
2026-07-09,Onion,116.16,1 Kg,pbs_real
2013-06-20,Orange,95.0,Kg,historical_csv
2013-08-01,Orange,87.5,Kg,historical_csv
2013-08-08,Orange,86.67,Kg,historical_csv
2013-08-15,Orange,85.83,Kg,historical_csv
2013-08-22,Orange,78.12,Kg,historical_csv
2013-08-29,Orange,87.0,Kg,historical_csv
2013-09-05,Orange,88.33,Kg,historical_csv
2013-09-12,Orange,83.33,Kg,historical_csv
2013-09-19,Orange,85.0,Kg,historical_csv
2013-09-26,Orange,83.54,Kg,historical_csv
2013-10-03,Orange,80.83,Kg,historical_csv
2013-10-10,Orange,75.83,Kg,historical_csv
2013-10-17,Orange,84.29,Kg,historical_csv
2013-10-24,Orange,87.0,Kg,historical_csv
2013-10-31,Orange,72.5,Kg,historical_csv
2013-11-07,Orange,70.56,Kg,historical_csv
2013-11-14,Orange,75.0,Kg,historical_csv
2013-11-21,Orange,76.04,Kg,historical_csv
2013-11-28,Orange,77.5,Kg,historical_csv
2013-12-05,Orange,72.29,Kg,historical_csv
2013-12-12,Orange,70.0,Kg,historical_csv
2013-12-19,Orange,71.25,Kg,historical_csv
2013-12-26,Orange,72.25,Kg,historical_csv
2014-01-02,Orange,66.0,Kg,historical_csv
2014-01-09,Orange,69.31,Kg,historical_csv
2014-01-16,Orange,73.0,Kg,historical_csv
2014-01-23,Orange,80.83,Kg,historical_csv
2014-01-30,Orange,79.75,Kg,historical_csv
2014-02-06,Orange,73.0,Kg,historical_csv
2014-02-13,Orange,73.57,Kg,historical_csv
2014-02-20,Orange,72.5,Kg,historical_csv
2014-02-27,Orange,70.25,Kg,historical_csv
2014-03-06,Orange,71.56,Kg,historical_csv
2014-03-13,Orange,72.71,Kg,historical_csv
2014-03-20,Orange,72.5,Kg,historical_csv
2014-03-27,Orange,79.38,Kg,historical_csv
2014-04-03,Orange,84.5,Kg,historical_csv
2014-04-10,Orange,94.25,Kg,historical_csv
2014-04-17,Orange,92.75,Kg,historical_csv
2014-04-24,Orange,99.25,Kg,historical_csv
2014-05-01,Orange,132.0,Kg,historical_csv
2014-05-08,Orange,95.0,Kg,historical_csv
2014-05-15,Orange,85.0,Kg,historical_csv
2014-05-22,Orange,96.67,Kg,historical_csv
2014-05-29,Orange,103.5,Kg,historical_csv
2014-06-05,Orange,105.0,Kg,historical_csv
2014-06-12,Orange,105.0,Kg,historical_csv
2014-06-19,Orange,105.0,Kg,historical_csv
2014-06-26,Orange,110.0,Kg,historical_csv
2014-07-03,Orange,116.0,Kg,historical_csv
2014-07-10,Orange,119.29,Kg,historical_csv
2014-07-17,Orange,120.71,Kg,historical_csv
2014-07-24,Orange,116.43,Kg,historical_csv
2014-07-31,Orange,124.29,Kg,historical_csv
2014-08-07,Orange,106.67,Kg,historical_csv
2014-08-14,Orange,95.0,Kg,historical_csv
2014-08-21,Orange,85.0,Kg,historical_csv
2014-08-28,Orange,86.43,Kg,historical_csv
2014-09-04,Orange,88.33,Kg,historical_csv
2014-09-11,Orange,84.11,Kg,historical_csv
2014-09-18,Orange,85.0,Kg,historical_csv
2014-09-25,Orange,85.0,Kg,historical_csv
2014-10-02,Orange,86.56,Kg,historical_csv
2014-10-09,Orange,75.62,Kg,historical_csv
2014-10-16,Orange,73.0,Kg,historical_csv
2014-10-23,Orange,76.18,Kg,historical_csv
2014-10-30,Orange,62.55,Kg,historical_csv
2014-11-06,Orange,67.43,Kg,historical_csv
2014-11-13,Orange,67.32,Kg,historical_csv
2014-11-20,Orange,68.27,Kg,historical_csv
2014-11-27,Orange,68.63,Kg,historical_csv
2014-12-04,Orange,74.52,Kg,historical_csv
2014-12-11,Orange,73.63,Kg,historical_csv
2014-12-18,Orange,70.36,Kg,historical_csv
2014-12-25,Orange,65.29,Kg,historical_csv
2015-01-01,Orange,68.39,Kg,historical_csv
2015-01-08,Orange,70.0,Kg,historical_csv
2015-01-15,Orange,75.0,Kg,historical_csv
2015-01-22,Orange,73.04,Kg,historical_csv
2015-01-29,Orange,75.62,Kg,historical_csv
2015-02-05,Orange,73.33,Kg,historical_csv
2015-02-12,Orange,70.0,Kg,historical_csv
2015-02-19,Orange,66.67,Kg,historical_csv
2015-02-26,Orange,69.38,Kg,historical_csv
2015-03-05,Orange,72.5,Kg,historical_csv
2015-03-12,Orange,77.0,Kg,historical_csv
2015-03-19,Orange,72.29,Kg,historical_csv
2015-03-26,Orange,72.14,Kg,historical_csv
2015-04-02,Orange,67.5,Kg,historical_csv
2015-04-09,Orange,78.12,Kg,historical_csv
2015-04-16,Orange,75.62,Kg,historical_csv
2015-04-23,Orange,77.86,Kg,historical_csv
2015-04-30,Orange,83.57,Kg,historical_csv
2015-05-07,Orange,91.07,Kg,historical_csv
2015-05-14,Orange,99.17,Kg,historical_csv
2015-05-21,Orange,102.14,Kg,historical_csv
2015-05-28,Orange,98.39,Kg,historical_csv
2015-06-04,Orange,100.71,Kg,historical_csv
2015-06-11,Orange,98.21,Kg,historical_csv
2015-06-18,Orange,96.25,Kg,historical_csv
2015-06-25,Orange,95.0,Kg,historical_csv
2015-07-02,Orange,96.54,Kg,historical_csv
2015-07-09,Orange,95.91,Kg,historical_csv
2015-07-16,Orange,94.81,Kg,historical_csv
2015-07-23,Orange,91.92,Kg,historical_csv
2015-07-30,Orange,91.88,Kg,historical_csv
2015-08-06,Orange,95.0,Kg,historical_csv
2015-08-13,Orange,92.14,Kg,historical_csv
2015-08-20,Orange,95.0,Kg,historical_csv
2015-08-27,Orange,90.71,Kg,historical_csv
2015-09-03,Orange,105.0,Kg,historical_csv
2015-09-10,Orange,97.86,Kg,historical_csv
2015-09-17,Orange,88.57,Kg,historical_csv
2015-09-24,Orange,87.5,Kg,historical_csv
2015-10-01,Orange,94.29,Kg,historical_csv
2015-10-08,Orange,102.14,Kg,historical_csv
2015-10-15,Orange,105.0,Kg,historical_csv
2015-10-22,Orange,70.71,Kg,historical_csv
2015-10-29,Orange,86.43,Kg,historical_csv
2015-11-05,Orange,84.29,Kg,historical_csv
2015-11-12,Orange,66.73,Kg,historical_csv
2015-11-19,Orange,66.49,Kg,historical_csv
2015-11-26,Orange,75.52,Kg,historical_csv
2015-12-03,Orange,76.07,Kg,historical_csv
2015-12-10,Orange,75.0,Kg,historical_csv
2015-12-17,Orange,77.5,Kg,historical_csv
2015-12-24,Orange,82.14,Kg,historical_csv
2015-12-31,Orange,80.18,Kg,historical_csv
2016-01-07,Orange,81.61,Kg,historical_csv
2016-01-14,Orange,85.0,Kg,historical_csv
2016-01-21,Orange,83.39,Kg,historical_csv
2016-01-28,Orange,77.86,Kg,historical_csv
2016-02-04,Orange,76.61,Kg,historical_csv
2016-02-11,Orange,89.11,Kg,historical_csv
2016-02-18,Orange,85.71,Kg,historical_csv
2016-02-25,Orange,81.67,Kg,historical_csv
2016-03-03,Orange,72.92,Kg,historical_csv
2016-03-10,Orange,78.87,Kg,historical_csv
2016-03-17,Orange,81.67,Kg,historical_csv
2016-03-24,Orange,82.98,Kg,historical_csv
2016-03-31,Orange,86.9,Kg,historical_csv
2016-04-07,Orange,89.76,Kg,historical_csv
2016-04-14,Orange,105.48,Kg,historical_csv
2016-04-21,Orange,127.86,Kg,historical_csv
2016-04-28,Orange,140.71,Kg,historical_csv
2016-05-05,Orange,137.86,Kg,historical_csv
2016-05-12,Orange,148.57,Kg,historical_csv
2016-05-19,Orange,153.57,Kg,historical_csv
2016-05-26,Orange,155.0,Kg,historical_csv
2016-06-02,Orange,155.0,Kg,historical_csv
2016-06-09,Orange,155.0,Kg,historical_csv
2016-06-16,Orange,154.29,Kg,historical_csv
2016-06-23,Orange,155.0,Kg,historical_csv
2016-06-30,Orange,155.0,Kg,historical_csv
2016-07-07,Orange,155.0,Kg,historical_csv
2016-07-14,Orange,147.86,Kg,historical_csv
2016-07-21,Orange,145.0,Kg,historical_csv
2016-07-28,Orange,109.29,Kg,historical_csv
2016-08-04,Orange,95.0,Kg,historical_csv
2016-08-11,Orange,100.71,Kg,historical_csv
2016-08-18,Orange,105.0,Kg,historical_csv
2016-08-25,Orange,99.29,Kg,historical_csv
2016-09-01,Orange,100.71,Kg,historical_csv
2016-09-08,Orange,118.57,Kg,historical_csv
2016-09-15,Orange,125.0,Kg,historical_csv
2016-09-22,Orange,112.14,Kg,historical_csv
2016-09-29,Orange,114.29,Kg,historical_csv
2016-10-06,Orange,110.0,Kg,historical_csv
2016-10-13,Orange,114.64,Kg,historical_csv
2016-10-20,Orange,110.71,Kg,historical_csv
2016-10-27,Orange,78.21,Kg,historical_csv
2016-11-03,Orange,62.14,Kg,historical_csv
2016-11-10,Orange,64.11,Kg,historical_csv
2016-11-17,Orange,79.11,Kg,historical_csv
2016-11-24,Orange,91.43,Kg,historical_csv
2016-12-01,Orange,90.0,Kg,historical_csv
2016-12-08,Orange,90.29,Kg,historical_csv
2016-12-15,Orange,93.93,Kg,historical_csv
2016-12-22,Orange,94.82,Kg,historical_csv
2016-12-29,Orange,93.57,Kg,historical_csv
2017-01-05,Orange,96.43,Kg,historical_csv
2017-01-12,Orange,98.21,Kg,historical_csv
2017-01-19,Orange,95.71,Kg,historical_csv
2017-01-26,Orange,92.14,Kg,historical_csv
2017-02-02,Orange,98.57,Kg,historical_csv
2017-02-09,Orange,96.96,Kg,historical_csv
2017-02-16,Orange,100.0,Kg,historical_csv
2017-02-23,Orange,93.75,Kg,historical_csv
2017-03-02,Orange,82.5,Kg,historical_csv
2017-03-09,Orange,80.0,Kg,historical_csv
2017-03-16,Orange,80.0,Kg,historical_csv
2017-03-23,Orange,80.18,Kg,historical_csv
2017-03-30,Orange,79.82,Kg,historical_csv
2017-04-06,Orange,84.29,Kg,historical_csv
2017-04-13,Orange,91.79,Kg,historical_csv
2017-04-20,Orange,92.14,Kg,historical_csv
2017-04-27,Orange,95.0,Kg,historical_csv
2017-05-04,Orange,99.29,Kg,historical_csv
2017-05-11,Orange,100.0,Kg,historical_csv
2017-05-18,Orange,100.83,Kg,historical_csv
2017-05-25,Orange,105.0,Kg,historical_csv
2017-06-01,Orange,105.0,Kg,historical_csv
2017-06-08,Orange,105.0,Kg,historical_csv
2017-06-15,Orange,105.0,Kg,historical_csv
2017-06-22,Orange,112.14,Kg,historical_csv
2017-06-29,Orange,115.0,Kg,historical_csv
2017-07-06,Orange,115.0,Kg,historical_csv
2017-07-13,Orange,115.0,Kg,historical_csv
2017-07-20,Orange,117.86,Kg,historical_csv
2017-07-27,Orange,115.0,Kg,historical_csv
2017-08-03,Orange,115.0,Kg,historical_csv
2017-08-10,Orange,115.0,Kg,historical_csv
2017-08-17,Orange,125.0,Kg,historical_csv
2017-08-24,Orange,125.0,Kg,historical_csv
2017-08-31,Orange,125.0,Kg,historical_csv
2017-09-07,Orange,125.0,Kg,historical_csv
2017-09-14,Orange,125.0,Kg,historical_csv
2017-09-21,Orange,125.0,Kg,historical_csv
2017-09-28,Orange,95.71,Kg,historical_csv
2017-10-05,Orange,56.07,Kg,historical_csv
2017-10-12,Orange,55.0,Kg,historical_csv
2017-10-19,Orange,75.0,Kg,historical_csv
2017-10-26,Orange,84.29,Kg,historical_csv
2017-11-02,Orange,74.29,Kg,historical_csv
2017-11-09,Orange,73.57,Kg,historical_csv
2017-11-16,Orange,75.71,Kg,historical_csv
2017-11-23,Orange,80.71,Kg,historical_csv
2017-11-30,Orange,80.89,Kg,historical_csv
2017-12-07,Orange,82.71,Kg,historical_csv
2017-12-14,Orange,92.86,Kg,historical_csv
2017-12-21,Orange,91.25,Kg,historical_csv
2017-12-28,Orange,91.25,Kg,historical_csv
2018-01-04,Orange,95.54,Kg,historical_csv
2018-01-11,Orange,97.57,Kg,historical_csv
2018-01-18,Orange,91.67,Kg,historical_csv
2018-01-25,Orange,93.57,Kg,historical_csv
2018-02-01,Orange,95.0,Kg,historical_csv
2018-02-08,Orange,95.0,Kg,historical_csv
2018-02-15,Orange,97.86,Kg,historical_csv
2018-02-22,Orange,97.86,Kg,historical_csv
2018-03-01,Orange,95.0,Kg,historical_csv
2018-03-08,Orange,95.0,Kg,historical_csv
2018-03-15,Orange,98.75,Kg,historical_csv
2018-03-22,Orange,102.86,Kg,historical_csv
2018-03-29,Orange,111.43,Kg,historical_csv
2018-04-05,Orange,115.0,Kg,historical_csv
2018-04-12,Orange,117.86,Kg,historical_csv
2018-04-19,Orange,137.86,Kg,historical_csv
2018-04-26,Orange,155.71,Kg,historical_csv
2018-05-03,Orange,148.57,Kg,historical_csv
2018-05-10,Orange,152.14,Kg,historical_csv
2018-05-17,Orange,155.0,Kg,historical_csv
2018-05-24,Orange,155.0,Kg,historical_csv
2018-05-31,Orange,156.43,Kg,historical_csv
2018-06-07,Orange,156.43,Kg,historical_csv
2018-06-14,Orange,155.0,Kg,historical_csv
2018-06-21,Orange,155.0,Kg,historical_csv
2018-06-28,Orange,155.0,Kg,historical_csv
2018-07-05,Orange,155.0,Kg,historical_csv
2018-07-12,Orange,155.0,Kg,historical_csv
2018-07-19,Orange,155.0,Kg,historical_csv
2018-07-26,Orange,156.43,Kg,historical_csv
2018-08-02,Orange,155.0,Kg,historical_csv
2018-08-09,Orange,155.0,Kg,historical_csv
2018-08-16,Orange,150.71,Kg,historical_csv
2018-08-23,Orange,130.71,Kg,historical_csv
2018-08-30,Orange,125.0,Kg,historical_csv
2018-09-06,Orange,125.0,Kg,historical_csv
2018-09-13,Orange,125.0,Kg,historical_csv
2018-09-20,Orange,125.0,Kg,historical_csv
2018-09-27,Orange,125.0,Kg,historical_csv
2018-10-04,Orange,124.29,Kg,historical_csv
2018-10-11,Orange,100.89,Kg,historical_csv
2018-10-18,Orange,92.14,Kg,historical_csv
2018-10-25,Orange,86.43,Kg,historical_csv
2018-11-01,Orange,85.0,Kg,historical_csv
2018-11-08,Orange,76.43,Kg,historical_csv
2018-11-15,Orange,65.54,Kg,historical_csv
2018-11-22,Orange,73.57,Kg,historical_csv
2018-11-29,Orange,82.14,Kg,historical_csv
2018-12-06,Orange,85.0,Kg,historical_csv
2018-12-13,Orange,86.0,Kg,historical_csv
2018-12-20,Orange,89.11,Kg,historical_csv
2018-12-27,Orange,91.07,Kg,historical_csv
2019-01-03,Orange,96.43,Kg,historical_csv
2019-01-10,Orange,101.07,Kg,historical_csv
2019-01-17,Orange,100.71,Kg,historical_csv
2019-01-24,Orange,106.07,Kg,historical_csv
2019-01-31,Orange,102.68,Kg,historical_csv
2019-02-07,Orange,97.14,Kg,historical_csv
2019-02-14,Orange,94.29,Kg,historical_csv
2019-02-21,Orange,86.43,Kg,historical_csv
2019-02-28,Orange,86.25,Kg,historical_csv
2019-03-07,Orange,89.58,Kg,historical_csv
2019-03-14,Orange,94.29,Kg,historical_csv
2019-03-21,Orange,103.57,Kg,historical_csv
2019-03-28,Orange,105.0,Kg,historical_csv
2019-04-04,Orange,105.0,Kg,historical_csv
2019-04-11,Orange,103.57,Kg,historical_csv
2019-04-18,Orange,101.43,Kg,historical_csv
2019-04-25,Orange,107.86,Kg,historical_csv
2019-05-02,Orange,111.43,Kg,historical_csv
2019-05-09,Orange,122.5,Kg,historical_csv
2019-05-16,Orange,120.71,Kg,historical_csv
2019-05-23,Orange,123.57,Kg,historical_csv
2019-05-30,Orange,122.14,Kg,historical_csv
2019-06-06,Orange,123.57,Kg,historical_csv
2019-06-13,Orange,122.14,Kg,historical_csv
2019-06-20,Orange,115.0,Kg,historical_csv
2019-06-27,Orange,125.0,Kg,historical_csv
2019-07-04,Orange,190.71,Kg,historical_csv
2019-07-11,Orange,190.0,Kg,historical_csv
2019-07-18,Orange,190.0,Kg,historical_csv
2019-07-25,Orange,190.0,Kg,historical_csv
2019-08-01,Orange,185.0,Kg,historical_csv
2019-08-08,Orange,190.0,Kg,historical_csv
2019-08-15,Orange,190.0,Kg,historical_csv
2019-08-22,Orange,140.0,Kg,historical_csv
2019-08-29,Orange,135.0,Kg,historical_csv
2019-09-05,Orange,135.0,Kg,historical_csv
2019-09-12,Orange,135.0,Kg,historical_csv
2019-09-19,Orange,135.0,Kg,historical_csv
2019-09-26,Orange,142.86,Kg,historical_csv
2019-10-03,Orange,135.0,Kg,historical_csv
2019-10-10,Orange,145.0,Kg,historical_csv
2019-10-17,Orange,145.0,Kg,historical_csv
2019-10-24,Orange,145.0,Kg,historical_csv
2019-10-31,Orange,90.24,Kg,historical_csv
2019-11-07,Orange,81.19,Kg,historical_csv
2019-11-14,Orange,97.86,Kg,historical_csv
2019-11-21,Orange,107.98,Kg,historical_csv
2019-11-28,Orange,111.19,Kg,historical_csv
2019-12-05,Orange,114.76,Kg,historical_csv
2019-12-12,Orange,118.57,Kg,historical_csv
2019-12-19,Orange,120.0,Kg,historical_csv
2019-12-26,Orange,121.43,Kg,historical_csv
2020-01-02,Orange,123.93,Kg,historical_csv
2020-01-09,Orange,122.5,Kg,historical_csv
2020-01-16,Orange,122.68,Kg,historical_csv
2020-01-23,Orange,120.0,Kg,historical_csv
2020-01-30,Orange,128.57,Kg,historical_csv
2020-02-06,Orange,129.64,Kg,historical_csv
2020-02-13,Orange,120.0,Kg,historical_csv
2020-02-20,Orange,99.52,Kg,historical_csv
2020-02-27,Orange,108.51,Kg,historical_csv
2020-03-05,Orange,113.54,Kg,historical_csv
2020-03-12,Orange,110.0,Kg,historical_csv
2020-03-19,Orange,95.0,Kg,historical_csv
2020-03-26,Orange,78.33,Kg,historical_csv
2020-04-02,Orange,85.0,Kg,historical_csv
2020-04-09,Orange,95.0,Kg,historical_csv
2020-04-16,Orange,95.0,Kg,historical_csv
2020-05-14,Orange,95.0,Kg,historical_csv
2020-05-21,Orange,111.67,Kg,historical_csv
2020-05-28,Orange,115.0,Kg,historical_csv
2020-09-03,Orange,150.0,Kg,historical_csv
2020-09-17,Orange,103.33,Kg,historical_csv
2020-09-24,Orange,107.14,Kg,historical_csv
2020-10-01,Orange,100.71,Kg,historical_csv
2020-10-08,Orange,99.29,Kg,historical_csv
2020-10-15,Orange,100.0,Kg,historical_csv
2020-10-22,Orange,104.29,Kg,historical_csv
2020-10-29,Orange,119.64,Kg,historical_csv
2020-11-05,Orange,109.88,Kg,historical_csv
2020-11-12,Orange,92.62,Kg,historical_csv
2020-11-19,Orange,112.38,Kg,historical_csv
2020-11-26,Orange,103.33,Kg,historical_csv
2020-12-03,Orange,97.5,Kg,historical_csv
2020-12-10,Orange,104.76,Kg,historical_csv
2020-12-17,Orange,105.83,Kg,historical_csv
2020-12-24,Orange,104.05,Kg,historical_csv
2020-12-31,Orange,108.33,Kg,historical_csv
2021-01-07,Orange,110.71,Kg,historical_csv
2021-01-14,Orange,124.76,Kg,historical_csv
2021-01-21,Orange,132.5,Kg,historical_csv
2021-01-28,Orange,137.14,Kg,historical_csv
2021-02-04,Orange,144.64,Kg,historical_csv
2021-02-11,Orange,150.71,Kg,historical_csv
2021-02-18,Orange,135.6,Kg,historical_csv
2021-02-25,Orange,126.07,Kg,historical_csv
2021-03-04,Orange,125.28,Kg,historical_csv
2021-03-11,Orange,122.14,Kg,historical_csv
2021-03-18,Orange,150.24,Kg,historical_csv
2021-03-25,Orange,173.21,Kg,historical_csv
2021-04-01,Orange,178.75,Kg,historical_csv
2021-04-22,Orange,195.0,Kg,historical_csv
2021-04-29,Orange,197.14,Kg,historical_csv
2021-05-06,Orange,196.88,Kg,historical_csv
2021-05-13,Orange,212.92,Kg,historical_csv
2025-04-03,Orange,186.67,Kg,historical_csv
2025-04-10,Orange,193.57,Kg,historical_csv
2025-04-17,Orange,195.0,Kg,historical_csv
2026-04-02,Orange,180.0,Kg,historical_csv
2013-06-20,Papaya,65.0,Kg,historical_csv
2013-08-01,Papaya,62.5,Kg,historical_csv
2013-08-08,Papaya,60.83,Kg,historical_csv
2013-08-15,Papaya,57.5,Kg,historical_csv
2013-08-22,Papaya,57.5,Kg,historical_csv
2013-08-29,Papaya,56.5,Kg,historical_csv
2013-09-05,Papaya,65.42,Kg,historical_csv
2013-09-12,Papaya,66.25,Kg,historical_csv
2013-09-19,Papaya,57.5,Kg,historical_csv
2013-09-26,Papaya,62.92,Kg,historical_csv
2013-10-03,Papaya,57.5,Kg,historical_csv
2013-10-10,Papaya,55.42,Kg,historical_csv
2013-10-17,Papaya,60.0,Kg,historical_csv
2013-10-24,Papaya,54.5,Kg,historical_csv
2013-10-31,Papaya,58.75,Kg,historical_csv
2013-11-07,Papaya,65.0,Kg,historical_csv
2013-11-14,Papaya,58.5,Kg,historical_csv
2013-11-21,Papaya,74.58,Kg,historical_csv
2013-11-28,Papaya,66.67,Kg,historical_csv
2013-12-05,Papaya,58.33,Kg,historical_csv
2013-12-12,Papaya,57.5,Kg,historical_csv
2013-12-19,Papaya,54.5,Kg,historical_csv
2013-12-26,Papaya,53.5,Kg,historical_csv
2014-01-02,Papaya,54.0,Kg,historical_csv
2014-01-09,Papaya,54.58,Kg,historical_csv
2014-01-16,Papaya,55.0,Kg,historical_csv
2014-01-23,Papaya,55.0,Kg,historical_csv
2014-01-30,Papaya,56.0,Kg,historical_csv
2014-02-06,Papaya,55.0,Kg,historical_csv
2014-02-13,Papaya,55.0,Kg,historical_csv
2014-02-20,Papaya,54.0,Kg,historical_csv
2014-02-27,Papaya,55.5,Kg,historical_csv
2014-03-06,Papaya,56.88,Kg,historical_csv
2014-03-13,Papaya,57.5,Kg,historical_csv
2014-03-20,Papaya,57.5,Kg,historical_csv
2014-03-27,Papaya,57.92,Kg,historical_csv
2014-04-03,Papaya,57.5,Kg,historical_csv
2014-04-10,Papaya,61.0,Kg,historical_csv
2014-04-17,Papaya,57.5,Kg,historical_csv
2014-04-24,Papaya,55.5,Kg,historical_csv
2014-05-01,Papaya,51.5,Kg,historical_csv
2014-05-08,Papaya,50.42,Kg,historical_csv
2014-05-15,Papaya,52.5,Kg,historical_csv
2014-05-22,Papaya,52.5,Kg,historical_csv
2014-05-29,Papaya,53.0,Kg,historical_csv
2014-06-05,Papaya,55.42,Kg,historical_csv
2014-06-12,Papaya,57.5,Kg,historical_csv
2014-06-19,Papaya,62.08,Kg,historical_csv
2014-06-26,Papaya,57.0,Kg,historical_csv
2014-07-03,Papaya,64.17,Kg,historical_csv
2014-07-10,Papaya,71.43,Kg,historical_csv
2014-07-17,Papaya,73.93,Kg,historical_csv
2014-07-24,Papaya,70.36,Kg,historical_csv
2014-07-31,Papaya,68.21,Kg,historical_csv
2014-08-07,Papaya,57.5,Kg,historical_csv
2014-08-14,Papaya,60.36,Kg,historical_csv
2014-08-21,Papaya,57.14,Kg,historical_csv
2014-08-28,Papaya,58.57,Kg,historical_csv
2014-09-04,Papaya,62.08,Kg,historical_csv
2014-09-11,Papaya,62.5,Kg,historical_csv
2014-09-18,Papaya,57.5,Kg,historical_csv
2014-09-25,Papaya,55.0,Kg,historical_csv
2014-10-02,Papaya,65.0,Kg,historical_csv
2014-10-09,Papaya,55.0,Kg,historical_csv
2014-10-16,Papaya,65.83,Kg,historical_csv
2014-10-23,Papaya,57.08,Kg,historical_csv
2014-10-30,Papaya,61.88,Kg,historical_csv
2014-11-06,Papaya,62.5,Kg,historical_csv
2014-11-13,Papaya,71.43,Kg,historical_csv
2014-11-20,Papaya,66.79,Kg,historical_csv
2014-11-27,Papaya,66.07,Kg,historical_csv
2014-12-04,Papaya,64.29,Kg,historical_csv
2014-12-11,Papaya,71.43,Kg,historical_csv
2014-12-18,Papaya,70.36,Kg,historical_csv
2014-12-25,Papaya,57.5,Kg,historical_csv
2015-01-01,Papaya,50.0,Kg,historical_csv
2015-01-08,Papaya,47.86,Kg,historical_csv
2015-01-15,Papaya,57.08,Kg,historical_csv
2015-01-22,Papaya,57.86,Kg,historical_csv
2015-01-29,Papaya,58.33,Kg,historical_csv
2015-02-05,Papaya,55.83,Kg,historical_csv
2015-02-12,Papaya,52.5,Kg,historical_csv
2015-02-19,Papaya,49.17,Kg,historical_csv
2015-02-26,Papaya,49.58,Kg,historical_csv
2015-03-05,Papaya,47.5,Kg,historical_csv
2015-03-12,Papaya,47.5,Kg,historical_csv
2015-03-19,Papaya,46.67,Kg,historical_csv
2015-03-26,Papaya,49.64,Kg,historical_csv
2015-04-02,Papaya,43.36,Kg,historical_csv
2015-04-09,Papaya,47.5,Kg,historical_csv
2015-04-16,Papaya,43.33,Kg,historical_csv
2015-04-23,Papaya,45.71,Kg,historical_csv
2015-04-30,Papaya,47.5,Kg,historical_csv
2015-05-07,Papaya,48.21,Kg,historical_csv
2015-05-14,Papaya,52.5,Kg,historical_csv
2015-05-21,Papaya,53.21,Kg,historical_csv
2015-05-28,Papaya,63.21,Kg,historical_csv
2015-06-04,Papaya,63.57,Kg,historical_csv
2015-06-11,Papaya,66.07,Kg,historical_csv
2015-06-18,Papaya,57.81,Kg,historical_csv
2015-06-25,Papaya,61.14,Kg,historical_csv
2015-07-02,Papaya,60.0,Kg,historical_csv
2015-07-09,Papaya,59.75,Kg,historical_csv
2015-07-16,Papaya,56.08,Kg,historical_csv
2015-07-23,Papaya,65.58,Kg,historical_csv
2015-07-30,Papaya,63.18,Kg,historical_csv
2015-08-06,Papaya,62.14,Kg,historical_csv
2015-08-13,Papaya,62.14,Kg,historical_csv
2015-08-20,Papaya,62.14,Kg,historical_csv
2015-08-27,Papaya,62.5,Kg,historical_csv
2015-09-03,Papaya,62.86,Kg,historical_csv
2015-09-10,Papaya,61.43,Kg,historical_csv
2015-09-17,Papaya,66.43,Kg,historical_csv
2015-09-24,Papaya,70.71,Kg,historical_csv
2015-10-01,Papaya,67.14,Kg,historical_csv
2015-10-08,Papaya,78.57,Kg,historical_csv
2015-10-15,Papaya,96.43,Kg,historical_csv
2015-10-22,Papaya,72.14,Kg,historical_csv
2015-10-29,Papaya,70.71,Kg,historical_csv
2015-11-05,Papaya,67.86,Kg,historical_csv
2015-11-12,Papaya,75.0,Kg,historical_csv
2015-11-19,Papaya,71.79,Kg,historical_csv
2015-11-26,Papaya,79.29,Kg,historical_csv
2015-12-03,Papaya,74.64,Kg,historical_csv
2015-12-10,Papaya,75.0,Kg,historical_csv
2015-12-17,Papaya,72.14,Kg,historical_csv
2015-12-24,Papaya,65.0,Kg,historical_csv
2015-12-31,Papaya,65.0,Kg,historical_csv
2016-01-07,Papaya,63.57,Kg,historical_csv
2016-01-14,Papaya,60.71,Kg,historical_csv
2016-01-21,Papaya,63.93,Kg,historical_csv
2016-01-28,Papaya,65.0,Kg,historical_csv
2016-02-04,Papaya,60.36,Kg,historical_csv
2016-02-11,Papaya,60.0,Kg,historical_csv
2016-02-18,Papaya,55.0,Kg,historical_csv
2016-02-25,Papaya,59.29,Kg,historical_csv
2016-03-03,Papaya,61.67,Kg,historical_csv
2016-03-10,Papaya,53.21,Kg,historical_csv
2016-03-17,Papaya,53.75,Kg,historical_csv
2016-03-24,Papaya,55.0,Kg,historical_csv
2016-03-31,Papaya,56.07,Kg,historical_csv
2016-04-07,Papaya,57.5,Kg,historical_csv
2016-04-14,Papaya,56.43,Kg,historical_csv
2016-04-21,Papaya,56.79,Kg,historical_csv
2016-04-28,Papaya,65.71,Kg,historical_csv
2016-05-05,Papaya,76.79,Kg,historical_csv
2016-05-12,Papaya,85.0,Kg,historical_csv
2016-05-19,Papaya,80.71,Kg,historical_csv
2016-05-26,Papaya,68.93,Kg,historical_csv
2016-06-02,Papaya,74.64,Kg,historical_csv
